booking_id,user_id,listing_id,location,country_code,checkin_date,checkout_date,price_per_night,guests,room_type,created_at,cancelled,currency
B1222,U610,L357,Barcelona,ESP,1/24/2023,1/26/2023,176.36,2,Entire Home,12/29/2022,FALSE,Unknown
B1223,U149,L225,Tokyo,JPN,5/21/2024,5/31/2024,260.71,4,Private Room,3/25/2024,TRUE,Yen
B1224,U967,L255,Toronto,CAN,5/18/2023,5/23/2023,141.44,4,Private Room,4/1/2023,TRUE,Canadian Dollar
B1225,U510,L226,Amsterdam,NLD,7/29/2024,8/2/2024,188.31,1,Private Room,7/5/2024,FALSE,Unknown
B1226,U882,L481,Tokyo,JPN,9/30/2024,10/11/2024,79.7,1,Private Room,8/21/2024,FALSE,Yen
B1227,U913,L373,Rome,ITA,1/10/2024,1/23/2024,99.76,5,Private Room,12/31/2023,TRUE,Unknown
B1228,U146,L219,Paris,FRA,12/31/2024,1/6/2025,168.44,4,Entire Home,11/9/2024,TRUE,Unknown
B1229,U435,L363,Paris,FRA,2/7/2024,2/17/2024,260.65,5,Private Room,12/21/2023,FALSE,Unknown
B1230,U825,L488,Tokyo,JPN,5/1/2024,5/15/2024,142.09,1,Private Room,4/29/2024,FALSE,Yen
B1231,U915,L213,Amsterdam,NLD,4/30/2024,5/5/2024,245.73,5,Shared Room,3/19/2024,TRUE,Unknown
B1232,U838,L226,Amsterdam,NLD,5/6/2024,5/9/2024,207.26,5,Private Room,4/2/2024,TRUE,Unknown
B1233,U941,L324,New York,USA,8/9/2024,8/21/2024,97.7,4,Private Room,8/1/2024,FALSE,US Dollar
B1234,U255,L411,Berlin,DEU,2/25/2024,3/5/2024,202.87,4,Shared Room,1/6/2024,TRUE,Unknown
B1235,U822,L270,Rome,ITA,8/1/2023,8/10/2023,299.53,4,Shared Room,7/11/2023,FALSE,Unknown
B1236,U421,L288,Barcelona,ESP,6/29/2024,7/5/2024,138.57,3,Shared Room,5/25/2024,FALSE,Unknown
B1237,U296,L326,Tokyo,JPN,7/25/2024,7/30/2024,285.37,3,Private Room,7/10/2024,TRUE,Yen
B1238,U806,L450,Sydney,AUS,5/6/2024,5/12/2024,283.43,3,Private Room,3/31/2024,TRUE,Australian Dollar
B1239,U687,L478,Toronto,CAN,2/9/2024,2/23/2024,288.65,2,Private Room,1/17/2024,TRUE,Canadian Dollar
B1240,U394,L240,Sydney,AUS,3/28/2024,4/8/2024,236.83,2,Entire Home,3/11/2024,FALSE,Australian Dollar
B1241,U675,L339,Paris,FRA,4/22/2023,5/2/2023,196.71,2,Entire Home,3/5/2023,TRUE,Unknown
B1242,U753,L319,New York,USA,4/13/2023,4/20/2023,229.34,1,Shared Room,3/22/2023,TRUE,US Dollar
B1243,U105,L481,Paris,FRA,2/21/2024,3/3/2024,270.16,4,Private Room,12/23/2023,TRUE,Unknown
B1244,U874,L347,Sydney,AUS,10/20/2023,10/31/2023,276.98,1,Shared Room,10/16/2023,TRUE,Australian Dollar
B1245,U647,L219,Paris,FRA,3/3/2024,3/17/2024,283.48,1,Private Room,2/20/2024,FALSE,Unknown
B1246,U290,L348,New York,USA,1/10/2023,1/15/2023,200.7,3,Private Room,12/4/2022,FALSE,US Dollar
B1247,U756,L478,Rome,ITA,5/20/2024,5/23/2024,176.05,3,Entire Home,3/26/2024,TRUE,Unknown
B1248,U438,L283,Barcelona,ESP,10/25/2024,10/30/2024,96.55,3,Private Room,9/9/2024,TRUE,Unknown
B1249,U279,L407,Toronto,CAN,6/11/2024,6/17/2024,150.21,1,Entire Home,6/5/2024,TRUE,Canadian Dollar
B1250,U588,L365,Berlin,DEU,1/7/2023,1/12/2023,108.88,3,Private Room,12/13/2022,FALSE,Unknown
B1251,U696,L493,New York,USA,9/25/2023,10/6/2023,223.19,1,Shared Room,9/1/2023,TRUE,US Dollar
B1252,U576,L357,Paris,FRA,2/20/2024,3/2/2024,280.78,3,Shared Room,1/18/2024,TRUE,Unknown
B1253,U754,L351,Sydney,AUS,9/21/2024,9/25/2024,289.34,4,Entire Home,9/6/2024,FALSE,Australian Dollar
B1254,U865,L391,Toronto,CAN,12/19/2024,12/28/2024,167.71,5,Shared Room,10/21/2024,TRUE,Canadian Dollar
B1255,U880,L326,Amsterdam,NLD,3/25/2023,4/3/2023,182.04,3,Entire Home,2/24/2023,TRUE,Unknown
B1256,U163,L480,Rome,ITA,7/27/2023,8/6/2023,87.46,3,Shared Room,6/22/2023,FALSE,Unknown
B1257,U219,L305,Amsterdam,NLD,5/15/2024,5/17/2024,177.59,1,Private Room,3/18/2024,TRUE,Unknown
B1258,U625,L412,Barcelona,ESP,7/31/2024,8/1/2024,165.59,3,Shared Room,6/25/2024,TRUE,Unknown
B1259,U505,L330,New York,USA,8/12/2023,8/22/2023,61.32,3,Shared Room,8/7/2023,TRUE,US Dollar
B1260,U654,L230,San Francisco,USA,4/28/2024,4/29/2024,152.22,2,Shared Room,4/9/2024,FALSE,US Dollar
B1261,U483,L395,Barcelona,ESP,1/22/2024,1/29/2024,220.68,5,Entire Home,1/16/2024,FALSE,Unknown
B1262,U221,L291,Rome,ITA,2/7/2024,2/16/2024,231.96,2,Entire Home,1/29/2024,TRUE,Unknown
B1263,U405,L437,Rome,ITA,3/10/2024,3/19/2024,255.84,2,Private Room,2/14/2024,FALSE,Unknown
B1264,U258,L341,Berlin,DEU,4/26/2023,4/27/2023,215.05,5,Entire Home,3/5/2023,TRUE,Unknown
B1265,U311,L234,San Francisco,USA,8/31/2024,9/1/2024,199.45,1,Entire Home,8/2/2024,TRUE,US Dollar
B1266,U511,L424,Berlin,DEU,7/6/2024,7/10/2024,265.93,1,Entire Home,5/18/2024,FALSE,Unknown
B1267,U339,L494,Sydney,AUS,8/14/2024,8/24/2024,218.13,3,Entire Home,6/25/2024,FALSE,Australian Dollar
B1268,U997,L273,Rome,ITA,8/15/2023,8/22/2023,118.79,5,Shared Room,7/26/2023,TRUE,Unknown
B1269,U741,L418,Rome,ITA,5/22/2024,5/23/2024,285.4,4,Shared Room,4/29/2024,FALSE,Unknown
B1270,U813,L413,Toronto,CAN,6/2/2023,6/7/2023,95.97,5,Private Room,5/8/2023,TRUE,Canadian Dollar
B1271,U969,L315,Tokyo,JPN,12/25/2024,12/28/2024,165.76,1,Shared Room,11/3/2024,FALSE,Yen
B1272,U526,L485,Rome,ITA,5/18/2023,5/25/2023,113.75,3,Shared Room,5/2/2023,TRUE,Unknown
B1273,U560,L389,San Francisco,USA,7/2/2024,7/14/2024,97.62,3,Private Room,5/9/2024,TRUE,US Dollar
B1274,U994,L237,Berlin,DEU,8/24/2024,9/5/2024,189.71,4,Entire Home,7/12/2024,FALSE,Unknown
B1275,U410,L207,Berlin,DEU,7/14/2023,7/26/2023,236.72,4,Entire Home,7/6/2023,TRUE,Unknown
B1276,U506,L322,Rome,ITA,11/26/2023,12/9/2023,145.17,5,Shared Room,11/7/2023,FALSE,Unknown
B1277,U415,L333,Sydney,AUS,6/9/2024,6/17/2024,74.65,4,Private Room,5/10/2024,TRUE,Australian Dollar
B1278,U479,L360,Toronto,CAN,2/16/2023,2/26/2023,105.32,2,Entire Home,12/22/2022,FALSE,Canadian Dollar
B1279,U666,L499,Amsterdam,NLD,3/3/2024,3/8/2024,99.05,2,Private Room,2/22/2024,TRUE,Unknown
B1280,U611,L481,Sydney,AUS,9/21/2023,10/4/2023,172.16,4,Private Room,7/30/2023,TRUE,Australian Dollar
B1281,U850,L380,Paris,FRA,5/24/2023,6/5/2023,172.08,5,Shared Room,4/19/2023,TRUE,Unknown
B1282,U636,L217,San Francisco,USA,11/15/2024,11/16/2024,51.6,2,Shared Room,9/27/2024,TRUE,US Dollar
B1283,U169,L277,New York,USA,8/12/2023,8/21/2023,143.3,5,Shared Room,7/13/2023,FALSE,US Dollar
B1284,U775,L449,New York,USA,1/7/2023,1/16/2023,152.83,1,Shared Room,12/2/2022,FALSE,US Dollar
B1285,U648,L346,New York,USA,5/29/2024,6/12/2024,218.51,2,Entire Home,4/14/2024,TRUE,US Dollar
B1286,U636,L276,Berlin,DEU,7/16/2023,7/26/2023,113.1,3,Private Room,6/12/2023,FALSE,Unknown
B1287,U180,L391,Toronto,CAN,4/15/2024,4/25/2024,297.56,2,Private Room,3/30/2024,TRUE,Canadian Dollar
B1288,U769,L216,San Francisco,USA,2/20/2024,2/27/2024,188.18,1,Shared Room,1/26/2024,TRUE,US Dollar
B1289,U819,L287,San Francisco,USA,5/26/2024,6/9/2024,211.23,3,Shared Room,4/28/2024,TRUE,US Dollar
B1290,U640,L221,Berlin,DEU,8/5/2023,8/19/2023,271.89,4,Private Room,6/21/2023,TRUE,Unknown
B1291,U176,L343,Rome,ITA,7/31/2024,8/11/2024,94.84,3,Entire Home,7/28/2024,TRUE,Unknown
B1292,U701,L273,Toronto,CAN,3/20/2023,3/25/2023,190.99,5,Private Room,3/9/2023,FALSE,Canadian Dollar
B1293,U493,L271,San Francisco,USA,5/27/2024,6/8/2024,63.42,4,Entire Home,5/4/2024,TRUE,US Dollar
B1294,U448,L403,Sydney,AUS,1/31/2023,2/11/2023,245.89,4,Private Room,1/13/2023,TRUE,Australian Dollar
B1295,U464,L483,Toronto,CAN,3/18/2024,3/21/2024,196.47,4,Entire Home,2/3/2024,FALSE,Canadian Dollar
B1296,U917,L326,San Francisco,USA,3/26/2023,3/31/2023,145,2,Shared Room,3/16/2023,FALSE,US Dollar
B1297,U424,L384,San Francisco,USA,4/4/2023,4/5/2023,161.18,3,Entire Home,3/15/2023,TRUE,US Dollar
B1298,U189,L295,Toronto,CAN,4/4/2024,4/13/2024,178.11,1,Entire Home,2/28/2024,TRUE,Canadian Dollar
B1299,U462,L483,San Francisco,USA,9/3/2024,9/13/2024,131.11,4,Entire Home,7/14/2024,FALSE,US Dollar
B1300,U523,L398,San Francisco,USA,7/26/2024,7/30/2024,180.28,4,Entire Home,6/19/2024,TRUE,US Dollar
B1301,U375,L354,Tokyo,JPN,5/19/2024,5/22/2024,91.8,3,Private Room,5/14/2024,FALSE,Yen
B1302,U595,L239,Sydney,AUS,9/15/2023,9/19/2023,206.26,5,Shared Room,7/30/2023,TRUE,Australian Dollar
B1303,U568,L254,Paris,FRA,11/8/2023,11/9/2023,133.05,5,Private Room,10/13/2023,FALSE,Unknown
B1304,U550,L371,Toronto,CAN,10/28/2024,11/7/2024,125.11,5,Shared Room,10/19/2024,TRUE,Canadian Dollar
B1305,U590,L360,Paris,FRA,2/12/2024,2/18/2024,233.72,4,Shared Room,1/24/2024,TRUE,Unknown
B1306,U433,L392,Tokyo,JPN,2/7/2024,2/13/2024,283.02,2,Shared Room,1/30/2024,TRUE,Yen
B1307,U798,L481,New York,USA,4/17/2024,4/29/2024,159.61,3,Shared Room,4/3/2024,TRUE,US Dollar
B1308,U938,L409,Barcelona,ESP,5/23/2023,6/3/2023,110.51,2,Shared Room,5/3/2023,FALSE,Unknown
B1309,U908,L393,San Francisco,USA,4/4/2024,4/14/2024,195.56,5,Shared Room,3/4/2024,FALSE,US Dollar
B1310,U656,L218,Sydney,AUS,12/19/2024,1/1/2025,198.45,1,Entire Home,11/14/2024,TRUE,Australian Dollar
B1311,U773,L381,Paris,FRA,10/24/2024,11/3/2024,190.81,4,Private Room,10/21/2024,FALSE,Unknown
B1312,U208,L205,San Francisco,USA,9/22/2023,9/26/2023,236.71,5,Shared Room,8/20/2023,TRUE,US Dollar
B1313,U556,L391,Toronto,CAN,4/19/2024,5/2/2024,197.15,5,Entire Home,3/6/2024,FALSE,Canadian Dollar
B1314,U125,L447,San Francisco,USA,10/30/2023,11/6/2023,290.43,1,Shared Room,9/1/2023,TRUE,US Dollar
B1315,U456,L359,Sydney,AUS,4/11/2024,4/24/2024,180.28,3,Private Room,3/28/2024,TRUE,Australian Dollar
B1316,U548,L431,Sydney,AUS,3/10/2023,3/15/2023,252.55,1,Entire Home,3/7/2023,FALSE,Australian Dollar
B1317,U763,L255,Paris,FRA,9/7/2023,9/16/2023,187.98,3,Shared Room,8/26/2023,FALSE,Unknown
B1318,U573,L318,Toronto,CAN,10/6/2024,10/9/2024,210.12,4,Private Room,9/24/2024,TRUE,Canadian Dollar
B1319,U855,L301,Barcelona,ESP,8/29/2024,9/5/2024,51.11,2,Entire Home,8/4/2024,FALSE,Unknown
B1320,U870,L232,Amsterdam,NLD,4/15/2023,4/28/2023,184.22,3,Private Room,2/18/2023,TRUE,Unknown
B1321,U568,L258,Tokyo,JPN,11/17/2024,12/1/2024,181.93,3,Shared Room,10/16/2024,FALSE,Yen
B1322,U725,L400,Amsterdam,NLD,4/27/2023,5/3/2023,261.38,5,Entire Home,4/4/2023,FALSE,Unknown
B1323,U729,L243,Paris,FRA,11/17/2023,11/19/2023,126.35,2,Private Room,11/1/2023,TRUE,Unknown
B1324,U623,L398,Toronto,CAN,9/2/2024,9/5/2024,145.93,2,Private Room,7/27/2024,TRUE,Canadian Dollar
B1325,U668,L285,Barcelona,ESP,10/23/2023,10/26/2023,128.65,4,Shared Room,10/11/2023,TRUE,Unknown
B1326,U986,L383,New York,USA,5/11/2024,5/14/2024,253.8,5,Shared Room,4/28/2024,FALSE,US Dollar
B1327,U518,L451,Toronto,CAN,12/28/2024,1/11/2025,172.17,1,Shared Room,11/29/2024,TRUE,Canadian Dollar
B1328,U914,L312,Tokyo,JPN,2/3/2023,2/8/2023,184.4,2,Private Room,1/19/2023,FALSE,Yen
B1329,U662,L461,San Francisco,USA,8/9/2024,8/11/2024,243.78,3,Shared Room,7/22/2024,TRUE,US Dollar
B1330,U878,L425,Rome,ITA,8/12/2023,8/19/2023,234,2,Private Room,8/5/2023,TRUE,Unknown
B1331,U560,L334,Sydney,AUS,3/31/2023,4/8/2023,298.49,2,Entire Home,2/3/2023,FALSE,Australian Dollar
B1332,U981,L419,Paris,FRA,9/22/2024,9/25/2024,101.65,2,Entire Home,8/2/2024,FALSE,Unknown
B1333,U645,L343,Amsterdam,NLD,7/5/2024,7/8/2024,294.75,3,Private Room,6/14/2024,FALSE,Unknown
B1334,U978,L463,San Francisco,USA,5/19/2023,6/1/2023,152.9,1,Private Room,3/29/2023,TRUE,US Dollar
B1335,U818,L267,Berlin,DEU,5/30/2023,6/11/2023,257.12,4,Private Room,5/9/2023,TRUE,Unknown
B1336,U691,L337,Toronto,CAN,1/20/2024,1/28/2024,208.41,1,Private Room,1/15/2024,FALSE,Canadian Dollar
B1337,U811,L388,Barcelona,ESP,5/14/2024,5/20/2024,50.62,1,Shared Room,4/6/2024,FALSE,Unknown
B1338,U750,L383,San Francisco,USA,7/1/2024,7/8/2024,292.03,2,Private Room,6/17/2024,FALSE,US Dollar
B1339,U430,L345,Sydney,AUS,7/14/2024,7/24/2024,191.54,4,Private Room,7/5/2024,TRUE,Australian Dollar
B1340,U147,L250,Barcelona,ESP,1/17/2023,1/19/2023,264.41,4,Private Room,11/18/2022,TRUE,Unknown
B1341,U538,L303,Paris,FRA,10/27/2024,11/1/2024,268.61,3,Entire Home,10/16/2024,FALSE,Unknown
B1342,U356,L242,Sydney,AUS,11/11/2024,11/22/2024,62.95,3,Shared Room,10/31/2024,TRUE,Australian Dollar
B1343,U539,L246,San Francisco,USA,1/2/2023,1/6/2023,69.48,5,Entire Home,12/2/2022,FALSE,US Dollar
B1344,U109,L204,Sydney,AUS,5/4/2023,5/18/2023,223.51,4,Entire Home,4/6/2023,TRUE,Australian Dollar
B1345,U492,L245,San Francisco,USA,4/16/2023,4/22/2023,270.25,2,Private Room,3/23/2023,TRUE,US Dollar
B1346,U756,L273,San Francisco,USA,6/27/2024,7/7/2024,202.58,2,Private Room,6/26/2024,FALSE,US Dollar
B1347,U839,L309,Paris,FRA,2/26/2024,3/7/2024,160.6,2,Entire Home,1/13/2024,TRUE,Unknown
B1348,U243,L263,Amsterdam,NLD,1/29/2024,2/4/2024,128.63,2,Entire Home,1/1/2024,FALSE,Unknown
B1349,U760,L243,Berlin,DEU,7/20/2024,7/30/2024,230.29,3,Shared Room,6/11/2024,TRUE,Unknown
B1350,U968,L354,Berlin,DEU,6/14/2024,6/24/2024,97.16,4,Private Room,5/12/2024,TRUE,Unknown
B1351,U902,L322,Barcelona,ESP,1/31/2024,2/2/2024,174.9,5,Entire Home,1/15/2024,TRUE,Unknown
B1352,U469,L362,Paris,FRA,2/1/2024,2/15/2024,192.1,3,Shared Room,12/9/2023,TRUE,Unknown
B1353,U881,L441,San Francisco,USA,1/18/2023,1/28/2023,53.45,2,Entire Home,1/13/2023,TRUE,US Dollar
B1354,U908,L403,Rome,ITA,10/21/2023,11/1/2023,175.26,4,Private Room,9/5/2023,FALSE,Unknown
B1355,U184,L474,Rome,ITA,9/22/2024,9/25/2024,70.9,1,Shared Room,9/4/2024,TRUE,Unknown
B1356,U927,L279,Rome,ITA,12/1/2023,12/8/2023,208.57,1,Private Room,10/24/2023,FALSE,Unknown
B1357,U847,L322,New York,USA,9/8/2023,9/10/2023,158.62,4,Shared Room,7/10/2023,TRUE,US Dollar
B1358,U416,L289,San Francisco,USA,1/13/2023,1/25/2023,225.37,2,Private Room,1/4/2023,FALSE,US Dollar
B1359,U635,L464,Tokyo,JPN,6/20/2023,6/26/2023,237.44,3,Shared Room,6/11/2023,TRUE,Yen
B1360,U889,L215,Sydney,AUS,3/15/2024,3/20/2024,65.97,5,Shared Room,2/10/2024,TRUE,Australian Dollar
B1361,U608,L433,Rome,ITA,1/4/2024,1/5/2024,264.84,2,Private Room,12/3/2023,TRUE,Unknown
B1362,U361,L252,Amsterdam,NLD,11/21/2024,12/3/2024,107.1,5,Entire Home,11/13/2024,TRUE,Unknown
B1363,U979,L206,Berlin,DEU,2/17/2023,2/25/2023,145.74,2,Entire Home,1/24/2023,TRUE,Unknown
B1364,U666,L414,Berlin,DEU,11/26/2023,11/30/2023,278.96,3,Private Room,10/30/2023,TRUE,Unknown
B1365,U685,L390,San Francisco,USA,5/29/2024,6/9/2024,63.17,2,Shared Room,4/1/2024,TRUE,US Dollar
B1366,U510,L235,Barcelona,ESP,10/17/2023,10/30/2023,127.67,1,Shared Room,8/23/2023,FALSE,Unknown
B1367,U108,L388,Berlin,DEU,10/26/2023,11/5/2023,125.98,5,Entire Home,9/5/2023,FALSE,Unknown
B1368,U477,L452,Berlin,DEU,7/13/2024,7/26/2024,111.28,1,Private Room,5/23/2024,TRUE,Unknown
B1369,U338,L477,Sydney,AUS,10/13/2024,10/27/2024,269.3,3,Entire Home,8/29/2024,FALSE,Australian Dollar
B1370,U969,L357,San Francisco,USA,7/30/2023,8/8/2023,154.95,1,Entire Home,7/14/2023,FALSE,US Dollar
B1371,U195,L222,Berlin,DEU,6/16/2024,6/23/2024,273.89,4,Shared Room,5/2/2024,TRUE,Unknown
B1372,U694,L248,Rome,ITA,5/17/2023,5/28/2023,148.59,5,Shared Room,3/25/2023,TRUE,Unknown
B1373,U545,L266,Berlin,DEU,10/26/2023,10/31/2023,128.75,4,Shared Room,9/1/2023,FALSE,Unknown
B1374,U425,L431,Tokyo,JPN,8/28/2023,8/30/2023,84.03,5,Entire Home,8/15/2023,TRUE,Yen
B1375,U208,L284,Barcelona,ESP,4/22/2024,4/28/2024,80.18,3,Entire Home,3/26/2024,FALSE,Unknown
B1376,U415,L437,Tokyo,JPN,5/3/2023,5/5/2023,251.9,3,Shared Room,4/22/2023,TRUE,Yen
B1377,U320,L367,Paris,FRA,4/4/2023,4/16/2023,292.1,4,Shared Room,3/19/2023,TRUE,Unknown
B1378,U793,L353,Tokyo,JPN,6/28/2023,6/29/2023,263.65,5,Shared Room,6/2/2023,TRUE,Yen
B1379,U196,L436,San Francisco,USA,5/24/2023,5/26/2023,65.42,2,Entire Home,5/23/2023,TRUE,US Dollar
B1380,U943,L405,Sydney,AUS,12/3/2024,12/14/2024,71.01,5,Private Room,10/22/2024,TRUE,Australian Dollar
B1381,U122,L233,Berlin,DEU,10/23/2024,10/31/2024,82.2,3,Entire Home,9/1/2024,TRUE,Unknown
B1382,U572,L225,Paris,FRA,8/10/2024,8/17/2024,231.11,4,Entire Home,6/18/2024,FALSE,Unknown
B1383,U799,L418,Paris,FRA,12/29/2023,1/2/2024,96.79,3,Private Room,10/31/2023,TRUE,Unknown
B1384,U135,L325,Tokyo,JPN,5/25/2024,6/1/2024,187.67,1,Entire Home,3/29/2024,FALSE,Yen
B1385,U492,L270,Toronto,CAN,7/24/2023,8/4/2023,249.3,2,Shared Room,5/28/2023,TRUE,Canadian Dollar
B1386,U491,L383,Barcelona,ESP,7/11/2024,7/24/2024,136.01,5,Shared Room,6/9/2024,FALSE,Unknown
B1387,U497,L338,Paris,FRA,1/27/2023,2/2/2023,104.76,3,Entire Home,12/19/2022,FALSE,Unknown
B1388,U642,L383,Amsterdam,NLD,8/27/2023,8/30/2023,111.96,2,Private Room,8/20/2023,TRUE,Unknown
B1389,U882,L312,Amsterdam,NLD,2/2/2024,2/8/2024,259.81,2,Entire Home,12/4/2023,TRUE,Unknown
B1390,U706,L362,Sydney,AUS,8/28/2024,8/29/2024,225.14,5,Shared Room,7/13/2024,TRUE,Australian Dollar
B1391,U676,L296,Barcelona,ESP,7/9/2024,7/14/2024,172.61,1,Entire Home,6/27/2024,TRUE,Unknown
B1392,U716,L312,New York,USA,6/23/2024,7/1/2024,132.93,5,Entire Home,6/22/2024,TRUE,US Dollar
B1393,U448,L290,Sydney,AUS,3/2/2023,3/3/2023,196.65,2,Entire Home,2/20/2023,FALSE,Australian Dollar
B1394,U174,L391,Toronto,CAN,8/23/2024,8/25/2024,125.44,2,Entire Home,8/1/2024,FALSE,Canadian Dollar
B1395,U910,L449,Sydney,AUS,6/28/2023,7/10/2023,223.39,5,Private Room,5/23/2023,TRUE,Australian Dollar
B1396,U781,L289,Toronto,CAN,11/11/2023,11/23/2023,123.63,2,Shared Room,9/27/2023,TRUE,Canadian Dollar
B1397,U818,L493,Toronto,CAN,8/4/2024,8/5/2024,200.6,5,Entire Home,7/23/2024,TRUE,Canadian Dollar
B1398,U608,L272,Sydney,AUS,3/21/2023,3/25/2023,295.59,2,Shared Room,2/26/2023,TRUE,Australian Dollar
B1399,U941,L371,Barcelona,ESP,1/12/2023,1/17/2023,112.39,1,Private Room,12/29/2022,FALSE,Unknown
B1400,U905,L255,New York,USA,2/19/2023,2/26/2023,233.15,2,Private Room,1/21/2023,FALSE,US Dollar
B1401,U487,L379,Rome,ITA,1/20/2024,1/22/2024,169.87,5,Shared Room,11/27/2023,TRUE,Unknown
B1402,U266,L431,San Francisco,USA,2/4/2023,2/9/2023,129.68,1,Entire Home,2/2/2023,FALSE,US Dollar
B1403,U274,L392,Paris,FRA,3/18/2023,3/27/2023,294.51,3,Shared Room,1/19/2023,FALSE,Unknown
B1404,U821,L215,Toronto,CAN,10/31/2024,11/3/2024,272.44,2,Entire Home,9/22/2024,TRUE,Canadian Dollar
B1405,U439,L305,Berlin,DEU,2/24/2024,3/7/2024,230.51,5,Private Room,1/19/2024,FALSE,Unknown
B1406,U404,L321,San Francisco,USA,2/20/2023,2/27/2023,187.42,4,Entire Home,1/14/2023,TRUE,US Dollar
B1407,U469,L201,Toronto,CAN,3/31/2023,4/5/2023,215.51,5,Private Room,2/6/2023,TRUE,Canadian Dollar
B1408,U199,L213,Berlin,DEU,6/24/2023,7/5/2023,294.26,4,Entire Home,6/5/2023,FALSE,Unknown
B1409,U903,L403,Barcelona,ESP,5/15/2024,5/26/2024,72.78,5,Private Room,4/28/2024,TRUE,Unknown
B1410,U479,L395,Sydney,AUS,7/11/2023,7/19/2023,115.82,4,Private Room,7/8/2023,TRUE,Australian Dollar
B1411,U957,L337,Amsterdam,NLD,3/5/2023,3/8/2023,224.12,1,Entire Home,1/15/2023,FALSE,Unknown
B1412,U927,L477,Toronto,CAN,8/26/2024,8/30/2024,65.25,4,Shared Room,7/21/2024,FALSE,Canadian Dollar
B1413,U648,L443,Amsterdam,NLD,8/30/2023,9/7/2023,69.74,1,Shared Room,8/10/2023,TRUE,Unknown
B1414,U223,L429,Paris,FRA,6/21/2023,6/25/2023,98.18,1,Private Room,4/30/2023,TRUE,Unknown
B1415,U799,L422,Berlin,DEU,10/4/2024,10/7/2024,198.76,3,Shared Room,8/11/2024,TRUE,Unknown
B1416,U189,L398,Rome,ITA,2/11/2024,2/20/2024,264.16,5,Private Room,1/21/2024,TRUE,Unknown
B1417,U905,L500,Rome,ITA,3/5/2024,3/7/2024,87.41,5,Shared Room,2/7/2024,TRUE,Unknown
B1418,U208,L488,San Francisco,USA,10/20/2023,11/3/2023,270.03,4,Private Room,9/15/2023,FALSE,US Dollar
B1419,U770,L448,Amsterdam,NLD,9/15/2024,9/23/2024,93.05,4,Entire Home,9/12/2024,FALSE,Unknown
B1420,U139,L402,Sydney,AUS,12/8/2024,12/12/2024,236.44,3,Private Room,12/4/2024,TRUE,Australian Dollar
B1421,U445,L355,Tokyo,JPN,10/15/2023,10/29/2023,264.56,1,Entire Home,9/13/2023,TRUE,Yen
B1422,U407,L426,Sydney,AUS,10/3/2023,10/15/2023,201.24,1,Entire Home,9/6/2023,FALSE,Australian Dollar
B1423,U316,L408,Barcelona,ESP,6/12/2024,6/26/2024,255.25,5,Entire Home,5/19/2024,TRUE,Unknown
B1424,U418,L459,Toronto,CAN,5/19/2023,6/1/2023,181.07,5,Entire Home,3/25/2023,TRUE,Canadian Dollar
B1425,U297,L302,New York,USA,9/13/2023,9/14/2023,62.64,3,Shared Room,8/14/2023,TRUE,US Dollar
B1426,U380,L388,Barcelona,ESP,6/1/2024,6/8/2024,280.77,1,Entire Home,4/21/2024,FALSE,Unknown
B1427,U600,L428,Paris,FRA,4/30/2024,5/10/2024,137.44,2,Private Room,3/25/2024,TRUE,Unknown
B1428,U391,L214,Toronto,CAN,2/20/2023,2/23/2023,193.06,2,Entire Home,12/27/2022,TRUE,Canadian Dollar
B1429,U793,L305,Tokyo,JPN,10/29/2024,11/5/2024,55.01,1,Private Room,9/26/2024,TRUE,Yen
B1430,U762,L288,Amsterdam,NLD,1/9/2023,1/13/2023,202.09,3,Shared Room,12/23/2022,FALSE,Unknown
B1431,U533,L392,Sydney,AUS,4/15/2024,4/20/2024,166.67,5,Shared Room,4/1/2024,FALSE,Australian Dollar
B1432,U698,L252,New York,USA,6/7/2024,6/18/2024,259.84,5,Shared Room,4/14/2024,FALSE,US Dollar
B1433,U405,L255,Barcelona,ESP,3/7/2023,3/13/2023,210.15,3,Private Room,2/17/2023,FALSE,Unknown
B1434,U292,L276,Rome,ITA,9/4/2023,9/5/2023,264.33,5,Private Room,7/14/2023,FALSE,Unknown
B1435,U797,L271,New York,USA,11/2/2024,11/10/2024,114.86,4,Private Room,10/14/2024,FALSE,US Dollar
B1436,U854,L218,Amsterdam,NLD,12/26/2024,1/5/2025,97.48,2,Shared Room,11/3/2024,FALSE,Unknown
B1437,U787,L383,Rome,ITA,11/4/2023,11/18/2023,260.16,5,Entire Home,10/24/2023,FALSE,Unknown
B1438,U199,L441,Paris,FRA,9/22/2023,10/4/2023,189.76,2,Shared Room,8/1/2023,FALSE,Unknown
B1439,U770,L245,Berlin,DEU,12/30/2023,1/3/2024,267.86,4,Private Room,11/12/2023,FALSE,Unknown
B1440,U366,L499,Tokyo,JPN,4/19/2024,5/3/2024,167.63,5,Shared Room,4/11/2024,TRUE,Yen
B1441,U583,L299,Rome,ITA,5/3/2023,5/17/2023,145.42,3,Private Room,3/20/2023,TRUE,Unknown
B1442,U991,L277,Paris,FRA,7/25/2023,7/31/2023,296.8,4,Entire Home,6/28/2023,FALSE,Unknown
B1443,U983,L292,San Francisco,USA,5/14/2024,5/20/2024,296.66,3,Shared Room,4/3/2024,TRUE,US Dollar
B1444,U104,L431,Tokyo,JPN,8/3/2023,8/16/2023,92.15,2,Private Room,6/14/2023,TRUE,Yen
